,District_Code,Sex,District,Neighborhood,Neighborhood_Code,Population,Five-Year_Age,Nationality
5253,10,Men,Sant Martí,Provençals del Poblenou,71,221,40-44 years,Foreign
5254,10,Men,Sant Martí,Sant Martí de Provençals,72,198,40-44 years,Foreign
5255,10,Men,Sant Martí,la Verneda i la Pau,73,236,40-44 years,Foreign
5256,1,Men,Ciutat Vella,el Raval,1,1155,45-49 years,Foreign
5257,1,Men,Ciutat Vella,el Barri Gòtic,2,564,45-49 years,Foreign
5258,1,Men,Ciutat Vella,la Barceloneta,3,215,45-49 years,Foreign
5259,1,Men,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",4,366,45-49 years,Foreign
5260,2,Men,Eixample,el Fort Pienc,5,326,45-49 years,Foreign
5261,2,Men,Eixample,la Sagrada Família,6,396,45-49 years,Foreign
5262,2,Men,Eixample,la Dreta de l'Eixample,7,436,45-49 years,Foreign
5263,2,Men,Eixample,l'Antiga Esquerra de l'Eixample,8,396,45-49 years,Foreign
5264,2,Men,Eixample,la Nova Esquerra de l'Eixample,9,401,45-49 years,Foreign
5265,2,Men,Eixample,Sant Antoni,10,355,45-49 years,Foreign
5266,3,Men,Sants-Montjuïc,el Poble Sec,11,606,45-49 years,Foreign
5267,3,Men,Sants-Montjuïc,la Marina del Prat Vermell,12,4,45-49 years,Foreign
5268,3,Men,Sants-Montjuïc,la Marina de Port,13,240,45-49 years,Foreign
5269,3,Men,Sants-Montjuïc,la Font de la Guatlla,14,81,45-49 years,Foreign
5270,3,Men,Sants-Montjuïc,Hostafrancs,15,170,45-49 years,Foreign
5271,3,Men,Sants-Montjuïc,la Bordeta,16,121,45-49 years,Foreign
5272,3,Men,Sants-Montjuïc,Sants - Badal,17,189,45-49 years,Foreign
5273,3,Men,Sants-Montjuïc,Sants,18,392,45-49 years,Foreign
5274,4,Men,Les Corts,les Corts,19,237,45-49 years,Foreign
5275,4,Men,Les Corts,la Maternitat i Sant Ramon,20,113,45-49 years,Foreign
5276,4,Men,Les Corts,Pedralbes,21,103,45-49 years,Foreign
5277,5,Men,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",22,38,45-49 years,Foreign
5278,5,Men,Sarrià-Sant Gervasi,Sarrià,23,197,45-49 years,Foreign
5279,5,Men,Sarrià-Sant Gervasi,les Tres Torres,24,98,45-49 years,Foreign
5280,5,Men,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,25,143,45-49 years,Foreign
5281,5,Men,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,26,264,45-49 years,Foreign
5282,5,Men,Sarrià-Sant Gervasi,el Putxet i el Farró,27,198,45-49 years,Foreign
5283,6,Men,Gràcia,Vallcarca i els Penitents,28,118,45-49 years,Foreign
5284,6,Men,Gràcia,el Coll,29,59,45-49 years,Foreign
5285,6,Men,Gràcia,la Salut,30,80,45-49 years,Foreign
5286,6,Men,Gràcia,la Vila de Gràcia,31,398,45-49 years,Foreign
5287,6,Men,Gràcia,el Camp d'en Grassot i Gràcia Nova,32,193,45-49 years,Foreign
5288,7,Men,Horta-Guinardó,el Baix Guinardó,33,155,45-49 years,Foreign
5289,7,Men,Horta-Guinardó,Can Baró,34,65,45-49 years,Foreign
5290,7,Men,Horta-Guinardó,el Guinardó,35,250,45-49 years,Foreign
5291,7,Men,Horta-Guinardó,la Font d'en Fargues,36,36,45-49 years,Foreign
5292,7,Men,Horta-Guinardó,el Carmel,37,254,45-49 years,Foreign
5293,7,Men,Horta-Guinardó,la Teixonera,38,84,45-49 years,Foreign
5294,7,Men,Horta-Guinardó,Sant Genís dels Agudells,39,55,45-49 years,Foreign
5295,7,Men,Horta-Guinardó,Montbau,40,28,45-49 years,Foreign
5296,7,Men,Horta-Guinardó,la Vall d'Hebron,41,17,45-49 years,Foreign
5297,7,Men,Horta-Guinardó,la Clota,42,5,45-49 years,Foreign
5298,7,Men,Horta-Guinardó,Horta,43,149,45-49 years,Foreign
5299,8,Men,Nou Barris,Vilapicina i la Torre Llobeta,44,165,45-49 years,Foreign
5300,8,Men,Nou Barris,Porta,45,251,45-49 years,Foreign
5301,8,Men,Nou Barris,el Turó de la Peira,46,157,45-49 years,Foreign
5302,8,Men,Nou Barris,Can Peguera,47,11,45-49 years,Foreign
5303,8,Men,Nou Barris,la Guineueta,48,54,45-49 years,Foreign
5304,8,Men,Nou Barris,Canyelles,49,17,45-49 years,Foreign
5305,8,Men,Nou Barris,les Roquetes,50,138,45-49 years,Foreign
5306,8,Men,Nou Barris,Verdun,51,101,45-49 years,Foreign
5307,8,Men,Nou Barris,la Prosperitat,52,165,45-49 years,Foreign
5308,8,Men,Nou Barris,la Trinitat Nova,53,61,45-49 years,Foreign
5309,8,Men,Nou Barris,Torre Baró,54,25,45-49 years,Foreign
5310,8,Men,Nou Barris,Ciutat Meridiana,55,146,45-49 years,Foreign
5311,8,Men,Nou Barris,Vallbona,56,8,45-49 years,Foreign
5312,9,Men,Sant Andreu,la Trinitat Vella,57,174,45-49 years,Foreign
5313,9,Men,Sant Andreu,Baró de Viver,58,16,45-49 years,Foreign
5314,9,Men,Sant Andreu,el Bon Pastor,59,119,45-49 years,Foreign
5315,9,Men,Sant Andreu,Sant Andreu,60,218,45-49 years,Foreign
5316,9,Men,Sant Andreu,la Sagrera,61,162,45-49 years,Foreign
5317,9,Men,Sant Andreu,el Congrés i els Indians,62,104,45-49 years,Foreign
5318,9,Men,Sant Andreu,Navas,63,128,45-49 years,Foreign
5319,10,Men,Sant Martí,el Camp de l'Arpa del Clot,64,308,45-49 years,Foreign
5320,10,Men,Sant Martí,el Clot,65,182,45-49 years,Foreign
5321,10,Men,Sant Martí,el Parc i la Llacuna del Poblenou,66,153,45-49 years,Foreign
5322,10,Men,Sant Martí,la Vila Olímpica del Poblenou,67,107,45-49 years,Foreign
5323,10,Men,Sant Martí,el Poblenou,68,334,45-49 years,Foreign
5324,10,Men,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,132,45-49 years,Foreign
5325,10,Men,Sant Martí,el Besòs i el Maresme,70,439,45-49 years,Foreign
5326,10,Men,Sant Martí,Provençals del Poblenou,71,166,45-49 years,Foreign
5327,10,Men,Sant Martí,Sant Martí de Provençals,72,149,45-49 years,Foreign
5328,10,Men,Sant Martí,la Verneda i la Pau,73,178,45-49 years,Foreign
5329,1,Men,Ciutat Vella,el Raval,1,787,50-54 years,Foreign
5330,1,Men,Ciutat Vella,el Barri Gòtic,2,401,50-54 years,Foreign
5331,1,Men,Ciutat Vella,la Barceloneta,3,117,50-54 years,Foreign
5332,1,Men,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",4,244,50-54 years,Foreign
5333,2,Men,Eixample,el Fort Pienc,5,225,50-54 years,Foreign
5334,2,Men,Eixample,la Sagrada Família,6,261,50-54 years,Foreign
5335,2,Men,Eixample,la Dreta de l'Eixample,7,298,50-54 years,Foreign
5336,2,Men,Eixample,l'Antiga Esquerra de l'Eixample,8,247,50-54 years,Foreign
5337,2,Men,Eixample,la Nova Esquerra de l'Eixample,9,272,50-54 years,Foreign
5338,2,Men,Eixample,Sant Antoni,10,253,50-54 years,Foreign
5339,3,Men,Sants-Montjuïc,el Poble Sec,11,374,50-54 years,Foreign
5340,3,Men,Sants-Montjuïc,la Marina del Prat Vermell,12,4,50-54 years,Foreign
5341,3,Men,Sants-Montjuïc,la Marina de Port,13,173,50-54 years,Foreign
5342,3,Men,Sants-Montjuïc,la Font de la Guatlla,14,61,50-54 years,Foreign
5343,3,Men,Sants-Montjuïc,Hostafrancs,15,110,50-54 years,Foreign
5344,3,Men,Sants-Montjuïc,la Bordeta,16,80,50-54 years,Foreign
5345,3,Men,Sants-Montjuïc,Sants - Badal,17,125,50-54 years,Foreign
5346,3,Men,Sants-Montjuïc,Sants,18,271,50-54 years,Foreign
5347,4,Men,Les Corts,les Corts,19,148,50-54 years,Foreign
5348,4,Men,Les Corts,la Maternitat i Sant Ramon,20,70,50-54 years,Foreign
5349,4,Men,Les Corts,Pedralbes,21,74,50-54 years,Foreign
5350,5,Men,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",22,35,50-54 years,Foreign
5351,5,Men,Sarrià-Sant Gervasi,Sarrià,23,152,50-54 years,Foreign
5352,5,Men,Sarrià-Sant Gervasi,les Tres Torres,24,86,50-54 years,Foreign
5353,5,Men,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,25,91,50-54 years,Foreign
5354,5,Men,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,26,209,50-54 years,Foreign
5355,5,Men,Sarrià-Sant Gervasi,el Putxet i el Farró,27,115,50-54 years,Foreign
5356,6,Men,Gràcia,Vallcarca i els Penitents,28,65,50-54 years,Foreign
5357,6,Men,Gràcia,el Coll,29,32,50-54 years,Foreign
5358,6,Men,Gràcia,la Salut,30,50,50-54 years,Foreign
5359,6,Men,Gràcia,la Vila de Gràcia,31,226,50-54 years,Foreign
5360,6,Men,Gràcia,el Camp d'en Grassot i Gràcia Nova,32,151,50-54 years,Foreign
5361,7,Men,Horta-Guinardó,el Baix Guinardó,33,90,50-54 years,Foreign
5362,7,Men,Horta-Guinardó,Can Baró,34,37,50-54 years,Foreign
5363,7,Men,Horta-Guinardó,el Guinardó,35,161,50-54 years,Foreign
5364,7,Men,Horta-Guinardó,la Font d'en Fargues,36,20,50-54 years,Foreign
5365,7,Men,Horta-Guinardó,el Carmel,37,162,50-54 years,Foreign
5366,7,Men,Horta-Guinardó,la Teixonera,38,43,50-54 years,Foreign
5367,7,Men,Horta-Guinardó,Sant Genís dels Agudells,39,37,50-54 years,Foreign
5368,7,Men,Horta-Guinardó,Montbau,40,15,50-54 years,Foreign
5369,7,Men,Horta-Guinardó,la Vall d'Hebron,41,20,50-54 years,Foreign
5370,7,Men,Horta-Guinardó,la Clota,42,3,50-54 years,Foreign
5371,7,Men,Horta-Guinardó,Horta,43,117,50-54 years,Foreign
5372,8,Men,Nou Barris,Vilapicina i la Torre Llobeta,44,98,50-54 years,Foreign
5373,8,Men,Nou Barris,Porta,45,148,50-54 years,Foreign
5374,8,Men,Nou Barris,el Turó de la Peira,46,99,50-54 years,Foreign
5375,8,Men,Nou Barris,Can Peguera,47,7,50-54 years,Foreign
5376,8,Men,Nou Barris,la Guineueta,48,53,50-54 years,Foreign
5377,8,Men,Nou Barris,Canyelles,49,11,50-54 years,Foreign
5378,8,Men,Nou Barris,les Roquetes,50,99,50-54 years,Foreign
5379,8,Men,Nou Barris,Verdun,51,70,50-54 years,Foreign
5380,8,Men,Nou Barris,la Prosperitat,52,130,50-54 years,Foreign
5381,8,Men,Nou Barris,la Trinitat Nova,53,45,50-54 years,Foreign
5382,8,Men,Nou Barris,Torre Baró,54,15,50-54 years,Foreign
5383,8,Men,Nou Barris,Ciutat Meridiana,55,89,50-54 years,Foreign
5384,8,Men,Nou Barris,Vallbona,56,10,50-54 years,Foreign
5385,9,Men,Sant Andreu,la Trinitat Vella,57,112,50-54 years,Foreign
5386,9,Men,Sant Andreu,Baró de Viver,58,21,50-54 years,Foreign
5387,9,Men,Sant Andreu,el Bon Pastor,59,86,50-54 years,Foreign
5388,9,Men,Sant Andreu,Sant Andreu,60,147,50-54 years,Foreign
5389,9,Men,Sant Andreu,la Sagrera,61,143,50-54 years,Foreign
5390,9,Men,Sant Andreu,el Congrés i els Indians,62,62,50-54 years,Foreign
5391,9,Men,Sant Andreu,Navas,63,118,50-54 years,Foreign
5392,10,Men,Sant Martí,el Camp de l'Arpa del Clot,64,174,50-54 years,Foreign
5393,10,Men,Sant Martí,el Clot,65,118,50-54 years,Foreign
5394,10,Men,Sant Martí,el Parc i la Llacuna del Poblenou,66,83,50-54 years,Foreign
5395,10,Men,Sant Martí,la Vila Olímpica del Poblenou,67,66,50-54 years,Foreign
5396,10,Men,Sant Martí,el Poblenou,68,210,50-54 years,Foreign
5397,10,Men,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,90,50-54 years,Foreign
5398,10,Men,Sant Martí,el Besòs i el Maresme,70,237,50-54 years,Foreign
5399,10,Men,Sant Martí,Provençals del Poblenou,71,93,50-54 years,Foreign
5400,10,Men,Sant Martí,Sant Martí de Provençals,72,112,50-54 years,Foreign
5401,10,Men,Sant Martí,la Verneda i la Pau,73,116,50-54 years,Foreign
5402,1,Men,Ciutat Vella,el Raval,1,427,55-59 years,Foreign
5403,1,Men,Ciutat Vella,el Barri Gòtic,2,250,55-59 years,Foreign
5404,1,Men,Ciutat Vella,la Barceloneta,3,88,55-59 years,Foreign
5405,1,Men,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",4,162,55-59 years,Foreign
5406,2,Men,Eixample,el Fort Pienc,5,131,55-59 years,Foreign
5407,2,Men,Eixample,la Sagrada Família,6,184,55-59 years,Foreign
5408,2,Men,Eixample,la Dreta de l'Eixample,7,203,55-59 years,Foreign
5409,2,Men,Eixample,l'Antiga Esquerra de l'Eixample,8,150,55-59 years,Foreign
5410,2,Men,Eixample,la Nova Esquerra de l'Eixample,9,166,55-59 years,Foreign
5411,2,Men,Eixample,Sant Antoni,10,179,55-59 years,Foreign
5412,3,Men,Sants-Montjuïc,el Poble Sec,11,238,55-59 years,Foreign
5413,3,Men,Sants-Montjuïc,la Marina del Prat Vermell,12,5,55-59 years,Foreign
5414,3,Men,Sants-Montjuïc,la Marina de Port,13,91,55-59 years,Foreign
5415,6,Men,Gràcia,el Coll,29,10,65-69 years,Foreign
5416,3,Men,Sants-Montjuïc,la Font de la Guatlla,14,43,55-59 years,Foreign
5417,3,Men,Sants-Montjuïc,Hostafrancs,15,67,55-59 years,Foreign
5418,3,Men,Sants-Montjuïc,la Bordeta,16,56,55-59 years,Foreign
5419,3,Men,Sants-Montjuïc,Sants - Badal,17,76,55-59 years,Foreign
5420,3,Men,Sants-Montjuïc,Sants,18,188,55-59 years,Foreign
5421,4,Men,Les Corts,les Corts,19,111,55-59 years,Foreign
5422,4,Men,Les Corts,la Maternitat i Sant Ramon,20,45,55-59 years,Foreign
5423,4,Men,Les Corts,Pedralbes,21,54,55-59 years,Foreign
5424,5,Men,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",22,21,55-59 years,Foreign
5425,5,Men,Sarrià-Sant Gervasi,Sarrià,23,104,55-59 years,Foreign
5426,5,Men,Sarrià-Sant Gervasi,les Tres Torres,24,39,55-59 years,Foreign
5427,5,Men,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,25,49,55-59 years,Foreign
5428,5,Men,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,26,152,55-59 years,Foreign
5429,5,Men,Sarrià-Sant Gervasi,el Putxet i el Farró,27,94,55-59 years,Foreign
5430,6,Men,Gràcia,Vallcarca i els Penitents,28,44,55-59 years,Foreign
5431,6,Men,Gràcia,el Coll,29,20,55-59 years,Foreign
5432,6,Men,Gràcia,la Salut,30,31,55-59 years,Foreign
5433,6,Men,Gràcia,la Vila de Gràcia,31,136,55-59 years,Foreign
5434,6,Men,Gràcia,el Camp d'en Grassot i Gràcia Nova,32,83,55-59 years,Foreign
5435,7,Men,Horta-Guinardó,el Baix Guinardó,33,56,55-59 years,Foreign
5436,7,Men,Horta-Guinardó,Can Baró,34,17,55-59 years,Foreign
5437,7,Men,Horta-Guinardó,el Guinardó,35,97,55-59 years,Foreign
5438,7,Men,Horta-Guinardó,la Font d'en Fargues,36,10,55-59 years,Foreign
5439,7,Men,Horta-Guinardó,el Carmel,37,98,55-59 years,Foreign
5440,7,Men,Horta-Guinardó,la Teixonera,38,30,55-59 years,Foreign
5441,7,Men,Horta-Guinardó,Sant Genís dels Agudells,39,16,55-59 years,Foreign
5442,7,Men,Horta-Guinardó,Montbau,40,10,55-59 years,Foreign
5443,7,Men,Horta-Guinardó,la Vall d'Hebron,41,9,55-59 years,Foreign
5444,7,Men,Horta-Guinardó,la Clota,42,2,55-59 years,Foreign
5445,7,Men,Horta-Guinardó,Horta,43,61,55-59 years,Foreign
5446,8,Men,Nou Barris,Vilapicina i la Torre Llobeta,44,75,55-59 years,Foreign
5447,8,Men,Nou Barris,Porta,45,120,55-59 years,Foreign
5448,8,Men,Nou Barris,el Turó de la Peira,46,80,55-59 years,Foreign
5449,8,Men,Nou Barris,Can Peguera,47,7,55-59 years,Foreign
5450,8,Men,Nou Barris,la Guineueta,48,27,55-59 years,Foreign
5451,8,Men,Nou Barris,Canyelles,49,8,55-59 years,Foreign
5452,8,Men,Nou Barris,les Roquetes,50,51,55-59 years,Foreign
5453,8,Men,Nou Barris,Verdun,51,58,55-59 years,Foreign
5454,8,Men,Nou Barris,la Prosperitat,52,80,55-59 years,Foreign
5455,8,Men,Nou Barris,la Trinitat Nova,53,36,55-59 years,Foreign
5456,8,Men,Nou Barris,Torre Baró,54,15,55-59 years,Foreign
5457,8,Men,Nou Barris,Ciutat Meridiana,55,48,55-59 years,Foreign
5458,8,Men,Nou Barris,Vallbona,56,9,55-59 years,Foreign
5459,9,Men,Sant Andreu,la Trinitat Vella,57,78,55-59 years,Foreign
5460,9,Men,Sant Andreu,Baró de Viver,58,1,55-59 years,Foreign
5461,9,Men,Sant Andreu,el Bon Pastor,59,50,55-59 years,Foreign
5462,9,Men,Sant Andreu,Sant Andreu,60,104,55-59 years,Foreign
5463,9,Men,Sant Andreu,la Sagrera,61,76,55-59 years,Foreign
5464,9,Men,Sant Andreu,el Congrés i els Indians,62,38,55-59 years,Foreign
5465,9,Men,Sant Andreu,Navas,63,69,55-59 years,Foreign
5466,10,Men,Sant Martí,el Camp de l'Arpa del Clot,64,126,55-59 years,Foreign
5467,10,Men,Sant Martí,el Clot,65,83,55-59 years,Foreign
5468,10,Men,Sant Martí,el Parc i la Llacuna del Poblenou,66,61,55-59 years,Foreign
5469,10,Men,Sant Martí,la Vila Olímpica del Poblenou,67,36,55-59 years,Foreign
5470,10,Men,Sant Martí,el Poblenou,68,95,55-59 years,Foreign
5471,10,Men,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,68,55-59 years,Foreign
5472,10,Men,Sant Martí,el Besòs i el Maresme,70,171,55-59 years,Foreign
5473,10,Men,Sant Martí,Provençals del Poblenou,71,57,55-59 years,Foreign
5474,10,Men,Sant Martí,Sant Martí de Provençals,72,70,55-59 years,Foreign
5475,10,Men,Sant Martí,la Verneda i la Pau,73,70,55-59 years,Foreign
5476,1,Men,Ciutat Vella,el Raval,1,314,60-64 years,Foreign
5477,1,Men,Ciutat Vella,el Barri Gòtic,2,156,60-64 years,Foreign
5478,1,Men,Ciutat Vella,la Barceloneta,3,62,60-64 years,Foreign
5479,1,Men,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",4,94,60-64 years,Foreign
5480,2,Men,Eixample,el Fort Pienc,5,82,60-64 years,Foreign
5481,2,Men,Eixample,la Sagrada Família,6,112,60-64 years,Foreign
5482,2,Men,Eixample,la Dreta de l'Eixample,7,117,60-64 years,Foreign
5483,2,Men,Eixample,l'Antiga Esquerra de l'Eixample,8,102,60-64 years,Foreign
5484,2,Men,Eixample,la Nova Esquerra de l'Eixample,9,111,60-64 years,Foreign
5485,2,Men,Eixample,Sant Antoni,10,82,60-64 years,Foreign
5486,3,Men,Sants-Montjuïc,el Poble Sec,11,135,60-64 years,Foreign
5487,3,Men,Sants-Montjuïc,la Marina del Prat Vermell,12,4,60-64 years,Foreign
5488,3,Men,Sants-Montjuïc,la Marina de Port,13,78,60-64 years,Foreign
5489,3,Men,Sants-Montjuïc,la Font de la Guatlla,14,20,60-64 years,Foreign
5490,3,Men,Sants-Montjuïc,Hostafrancs,15,36,60-64 years,Foreign
5491,3,Men,Sants-Montjuïc,la Bordeta,16,34,60-64 years,Foreign
5492,3,Men,Sants-Montjuïc,Sants - Badal,17,51,60-64 years,Foreign
5493,3,Men,Sants-Montjuïc,Sants,18,110,60-64 years,Foreign
5494,4,Men,Les Corts,les Corts,19,61,60-64 years,Foreign
5495,4,Men,Les Corts,la Maternitat i Sant Ramon,20,26,60-64 years,Foreign
5496,4,Men,Les Corts,Pedralbes,21,34,60-64 years,Foreign
5497,5,Men,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",22,15,60-64 years,Foreign
5498,5,Men,Sarrià-Sant Gervasi,Sarrià,23,55,60-64 years,Foreign
5499,5,Men,Sarrià-Sant Gervasi,les Tres Torres,24,25,60-64 years,Foreign
5500,5,Men,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,25,44,60-64 years,Foreign
5501,5,Men,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,26,77,60-64 years,Foreign
5502,5,Men,Sarrià-Sant Gervasi,el Putxet i el Farró,27,44,60-64 years,Foreign
5503,6,Men,Gràcia,Vallcarca i els Penitents,28,36,60-64 years,Foreign
5504,6,Men,Gràcia,el Coll,29,15,60-64 years,Foreign
5505,6,Men,Gràcia,la Salut,30,12,60-64 years,Foreign
5506,6,Men,Gràcia,la Vila de Gràcia,31,70,60-64 years,Foreign
5507,6,Men,Gràcia,el Camp d'en Grassot i Gràcia Nova,32,38,60-64 years,Foreign
5508,7,Men,Horta-Guinardó,el Baix Guinardó,33,40,60-64 years,Foreign
5509,7,Men,Horta-Guinardó,Can Baró,34,17,60-64 years,Foreign
5510,7,Men,Horta-Guinardó,el Guinardó,35,67,60-64 years,Foreign
5511,7,Men,Horta-Guinardó,la Font d'en Fargues,36,12,60-64 years,Foreign
5512,7,Men,Horta-Guinardó,el Carmel,37,50,60-64 years,Foreign
5513,7,Men,Horta-Guinardó,la Teixonera,38,22,60-64 years,Foreign
5514,7,Men,Horta-Guinardó,Sant Genís dels Agudells,39,16,60-64 years,Foreign
5515,7,Men,Horta-Guinardó,Montbau,40,6,60-64 years,Foreign
5516,7,Men,Horta-Guinardó,la Vall d'Hebron,41,5,60-64 years,Foreign
5517,7,Men,Horta-Guinardó,la Clota,42,0,60-64 years,Foreign
5518,7,Men,Horta-Guinardó,Horta,43,39,60-64 years,Foreign
5519,8,Men,Nou Barris,Vilapicina i la Torre Llobeta,44,48,60-64 years,Foreign
5520,8,Men,Nou Barris,Porta,45,77,60-64 years,Foreign
5521,8,Men,Nou Barris,el Turó de la Peira,46,34,60-64 years,Foreign
5522,8,Men,Nou Barris,Can Peguera,47,3,60-64 years,Foreign
5523,8,Men,Nou Barris,la Guineueta,48,12,60-64 years,Foreign
5524,8,Men,Nou Barris,Canyelles,49,4,60-64 years,Foreign
5525,8,Men,Nou Barris,les Roquetes,50,37,60-64 years,Foreign
5526,8,Men,Nou Barris,Verdun,51,25,60-64 years,Foreign
5527,8,Men,Nou Barris,la Prosperitat,52,48,60-64 years,Foreign
5528,8,Men,Nou Barris,la Trinitat Nova,53,27,60-64 years,Foreign
5529,8,Men,Nou Barris,Torre Baró,54,3,60-64 years,Foreign
5530,8,Men,Nou Barris,Ciutat Meridiana,55,29,60-64 years,Foreign
5531,8,Men,Nou Barris,Vallbona,56,6,60-64 years,Foreign
5532,9,Men,Sant Andreu,la Trinitat Vella,57,30,60-64 years,Foreign
5533,9,Men,Sant Andreu,Baró de Viver,58,2,60-64 years,Foreign
5534,9,Men,Sant Andreu,el Bon Pastor,59,41,60-64 years,Foreign
5535,9,Men,Sant Andreu,Sant Andreu,60,60,60-64 years,Foreign
5536,9,Men,Sant Andreu,la Sagrera,61,42,60-64 years,Foreign
5537,9,Men,Sant Andreu,el Congrés i els Indians,62,32,60-64 years,Foreign
5538,9,Men,Sant Andreu,Navas,63,46,60-64 years,Foreign
5539,10,Men,Sant Martí,el Camp de l'Arpa del Clot,64,79,60-64 years,Foreign
5540,10,Men,Sant Martí,el Clot,65,56,60-64 years,Foreign
5541,10,Men,Sant Martí,el Parc i la Llacuna del Poblenou,66,33,60-64 years,Foreign
5542,10,Men,Sant Martí,la Vila Olímpica del Poblenou,67,18,60-64 years,Foreign
5543,10,Men,Sant Martí,el Poblenou,68,64,60-64 years,Foreign
5544,10,Men,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,69,45,60-64 years,Foreign
5545,10,Men,Sant Martí,el Besòs i el Maresme,70,105,60-64 years,Foreign
5546,10,Men,Sant Martí,Provençals del Poblenou,71,46,60-64 years,Foreign
5547,10,Men,Sant Martí,Sant Martí de Provençals,72,41,60-64 years,Foreign
5548,10,Men,Sant Martí,la Verneda i la Pau,73,50,60-64 years,Foreign
5549,1,Men,Ciutat Vella,el Raval,1,175,65-69 years,Foreign
5550,1,Men,Ciutat Vella,el Barri Gòtic,2,89,65-69 years,Foreign
5551,1,Men,Ciutat Vella,la Barceloneta,3,27,65-69 years,Foreign
5552,1,Men,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",4,61,65-69 years,Foreign
5553,2,Men,Eixample,el Fort Pienc,5,58,65-69 years,Foreign
5554,2,Men,Eixample,la Sagrada Família,6,68,65-69 years,Foreign
5555,2,Men,Eixample,la Dreta de l'Eixample,7,103,65-69 years,Foreign
5556,2,Men,Eixample,l'Antiga Esquerra de l'Eixample,8,73,65-69 years,Foreign
5557,2,Men,Eixample,la Nova Esquerra de l'Eixample,9,102,65-69 years,Foreign
5558,2,Men,Eixample,Sant Antoni,10,68,65-69 years,Foreign
5559,3,Men,Sants-Montjuïc,el Poble Sec,11,75,65-69 years,Foreign
5560,3,Men,Sants-Montjuïc,la Marina del Prat Vermell,12,1,65-69 years,Foreign
5561,3,Men,Sants-Montjuïc,la Marina de Port,13,50,65-69 years,Foreign
5562,3,Men,Sants-Montjuïc,la Font de la Guatlla,14,16,65-69 years,Foreign
5563,3,Men,Sants-Montjuïc,Hostafrancs,15,16,65-69 years,Foreign
5564,3,Men,Sants-Montjuïc,la Bordeta,16,18,65-69 years,Foreign
5565,3,Men,Sants-Montjuïc,Sants - Badal,17,35,65-69 years,Foreign
5566,3,Men,Sants-Montjuïc,Sants,18,47,65-69 years,Foreign
5567,4,Men,Les Corts,les Corts,19,52,65-69 years,Foreign
5568,4,Men,Les Corts,la Maternitat i Sant Ramon,20,16,65-69 years,Foreign
5569,4,Men,Les Corts,Pedralbes,21,20,65-69 years,Foreign
5570,5,Men,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",22,11,65-69 years,Foreign
5571,5,Men,Sarrià-Sant Gervasi,Sarrià,23,30,65-69 years,Foreign
5572,5,Men,Sarrià-Sant Gervasi,les Tres Torres,24,21,65-69 years,Foreign
5573,5,Men,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,25,24,65-69 years,Foreign
